plat,fnode,nbApps,nbNodes,usage,windur
nersc,1.515716566510398,51,3344,0.24805680535330327,1461.9999999999543
nersc,1.4142135623730951,43,3417,0.2716644784477662,1497.0
nersc,1.0717734625362931,32,4211,0.44175870557246416,4838.0
nersc,1.3195079107728942,42,3393,0.2891177372481325,1949.0
nersc,1.0,22,3352,0.37688329210703847,5168.0
nersc,1.148698354997035,23,2638,0.2582091731476473,2720.0
nersc,1.515716566510398,37,2766,0.2051809580165182,1266.0
nersc,2.0,30,1035,0.05818529345626265,507.0
nersc,2.0,1195,18649,1.04840341803463,13678.713797140746
nersc,1.4142135623730951,36,3037,0.2414530351319479,1643.999999999974
nersc,1.148698354997035,44,4991,0.48852235905227737,3438.0
nersc,1.4142135623730951,33,2168,0.1723642344965634,1682.9999999999718
nersc,1.4142135623730951,33,2563,0.20376823478537454,1393.0
nersc,1.624504792712471,35,2300,0.15918777550558286,911.0
nersc,1.7411011265922482,6,324,0.02092299679666288,1131.0
nersc,2.0,279,2203,0.12384753766584214,1273.0
nersc,1.8660659830736148,42,2074,0.12496391732068092,602.0
nersc,1.148698354997035,39,4486,0.4390926272707907,2929.0
nersc,1.0,27,4189,0.47099167978412415,4774.0
nersc,1.7411011265922482,43,2288,0.14775252058877986,1104.0
nersc,1.2311444133449163,22,2159,0.19717257968665533,2103.0
nersc,1.8660659830736148,28,1448,0.08724578219881676,632.9999999999501
nersc,1.0,23,3421,0.38464133123454014,7344.0
nersc,1.148698354997035,43,5009,0.49028421087815216,3184.0
nersc,1.0717734625362931,44,5087,0.5336562657912908,4463.0
nersc,1.7411011265922482,43,2207,0.14252177138961414,748.0
nersc,1.7411011265922482,46,2626,0.16957959749394053,802.0
nersc,2.0,81,3553,0.19974139869574994,859.0
nersc,1.624504792712471,39,2479,0.1715767371644956,1217.0
nersc,1.7411011265922482,34,1674,0.10810215011609155,768.0
nersc,1.3195079107728942,43,4314,0.3675962035038148,2429.2545463134384
nersc,1.624504792712471,52,2879,0.19926156768720565,1140.0
nersc,1.0,29,4447,0.5,4684.249011494219
nersc,1.0,27,3990,0.4486170451990106,4872.0
nersc,1.0717734625362931,161,7856,0.8241406770309376,13679.664724431526
nersc,1.0717734625362931,30,3957,0.4151126093446309,4421.112295704044
nersc,1.3195079107728942,45,3733,0.31808915801570253,2224.0
nersc,1.515716566510398,41,2791,0.20703544968333418,1114.9999999999773
nersc,1.8660659830736148,25,1642,0.09893478892987372,705.9999999999994
nersc,1.148698354997035,33,3634,0.3556983075127181,2899.0
nersc,1.0,29,4006,0.45041601079379356,5363.0
nersc,1.8660659830736148,50,1724,0.10387550311516582,598.9999999999907
nersc,1.3195079107728942,41,3816,0.32516159308543285,1993.0
nersc,1.0717734625362931,33,3946,0.41395864454736253,3973.000009016811
nersc,1.7411011265922482,18,827,0.05340530355197594,1246.0
nersc,1.3195079107728942,49,4588,0.39094376024003297,2263.0
nersc,1.0717734625362931,33,4554,0.47774142606910514,3781.0
nersc,1.0,20,3066,0.34472678210029234,4755.0
nersc,1.0,27,4315,0.48515853384304025,4369.0
nersc,2.0,43,1890,0.10625140544187092,568.0
nersc,1.0717734625362931,32,4353,0.4566553420462922,3894.0
nersc,1.148698354997035,37,4325,0.42333384149491077,3171.0
nersc,1.7411011265922482,45,2455,0.15853690474014623,790.0
nersc,1.624504792712471,30,2212,0.15309711279058663,854.9999999999961
nersc,1.8660659830736148,54,2924,0.17617863753407476,794.0
nersc,1.148698354997035,25,3139,0.30724738230116183,2551.0
nersc,1.0,20,3204,0.3602428603552957,6844.0
nersc,1.0,26,3833,0.43096469530020237,4281.277743584835
nersc,1.7411011265922482,44,2755,0.17791004992224146,740.0
nersc,1.624504792712471,35,2463,0.1704693439435872,952.0
nersc,1.515716566510398,34,1980,0.1468757400118243,1097.9999999999932
nersc,1.0717734625362931,37,5037,0.5284109712582526,3493.0
nersc,1.148698354997035,39,4094,0.40072340972951787,2642.0
nersc,2.0,87,3188,0.17922194738025635,1127.0
nersc,1.7411011265922482,37,2113,0.1364515192325576,743.0
nersc,1.0717734625362931,41,4995,0.5240049238505007,3692.0
nersc,1.3195079107728942,28,2704,0.23040800516326268,1608.0
nersc,1.0,19,2899,0.3259500787047448,4432.999999999975
nersc,1.3195079107728942,24,2297,0.19572751030325977,1811.0
nersc,2.0,52,2150,0.1208680008994828,600.999999999991
nersc,1.148698354997035,27,3346,0.3275086782987217,2685.0
nersc,2.0,46,1824,0.10254103890263098,535.0
nersc,1.8660659830736148,219,2018,0.1215897710477985,1101.0
nersc,2.0,51,2181,0.12261074881942882,658.0
nersc,1.8660659830736148,46,2042,0.12303583373617669,649.0
nersc,1.0717734625362931,41,5515,0.5785559869940964,3676.0
nersc,1.0717734625362931,40,5227,0.5483430904837973,3809.0
nersc,1.2311444133449163,35,3479,0.3177227442009606,2129.2513804610285
nersc,1.2311444133449163,34,3374,0.30813352656914084,2772.0
nersc,1.148698354997035,44,4542,0.4445739440624011,2979.0
nersc,2.0,26,1072,0.060265347425230494,760.0
nersc,1.148698354997035,38,4490,0.43948414989876283,2755.0
nersc,1.515716566510398,37,2366,0.1755090913474628,1133.0
nersc,1.624504792712471,56,2991,0.20701332023356447,1036.0
nersc,2.0,48,2173,0.12216100742073308,535.9999999999951
nersc,1.2311444133449163,40,3761,0.3434766429835622,2170.0
nersc,1.8660659830736148,2,10,0.0006025261201575744,680.0
nersc,1.515716566510398,145,2224,0.1649755786799481,1714.0
nersc,1.7411011265922482,39,2292,0.14801082919120778,755.0
nersc,1.515716566510398,47,3679,0.2729069936886372,1114.0
nersc,1.3195079107728942,37,3033,0.25844211525894073,1658.0
nersc,1.0,42,5468,0.6147964920170902,4435.0
nersc,1.0717734625362931,35,4566,0.47900029675703426,4572.0
nersc,1.148698354997035,34,3844,0.3762532454812571,2639.0
nersc,1.0717734625362931,27,3652,0.3831163126930988,4170.0
nersc,1.515716566510398,60,4527,0.3358113510270347,4216.0
nersc,2.0,39,1663,0.09348999325387902,561.0
nersc,1.7411011265922482,44,2398,0.15485600715554812,755.0
nersc,1.515716566510398,51,3432,0.2545846160204955,1545.0
nersc,1.8660659830736148,46,2145,0.1292418527737997,682.0
nersc,1.0717734625362931,40,5369,0.5632397269576253,3995.08422177803
nersc,1.4142135623730951,32,2395,0.19041159668785487,1582.0
nersc,1.8660659830736148,981,17516,1.0553847520680073,13678.460597889698
nersc,1.2311444133449163,39,4161,0.38000699586668496,2526.0
nersc,1.3195079107728942,52,1181,0.10063308213676525,1718.0
nersc,1.624504792712471,30,1709,0.11828343840827873,851.0
nersc,1.515716566510398,25,2108,0.15637073734592205,1086.0
nersc,1.2311444133449163,30,3184,0.29078160894965754,2550.0
nersc,1.2311444133449163,36,3626,0.33114764888550824,2359.0
nersc,1.515716566510398,34,2111,0.15659327634593995,1228.0
nersc,1.4142135623730951,385,12375,0.9838595027190831,13678.24498732548
nersc,1.515716566510398,38,2805,0.2080739650167511,1263.0
nersc,1.0,22,3403,0.38261749494040925,4321.999999999979
nersc,1.7411011265922482,36,1503,0.09705945736229725,740.0
nersc,1.3195079107728942,46,4180,0.35617805531894897,2056.0
nersc,1.515716566510398,572,13854,1.0276851020827342,13678.832647481568
nersc,1.515716566510398,43,2762,0.20488423934982763,1560.0
nersc,1.3195079107728942,37,3391,0.2889473171259703,2182.2958240855382
nersc,1.2311444133449163,31,3108,0.2838408419018642,2192.0
nersc,1.8660659830736148,129,6486,0.39079844153420273,2609.0
nersc,1.624504792712471,35,2451,0.16963879902790588,1097.0
nersc,1.624504792712471,36,2085,0.14430717909962618,1030.0
nersc,1.8660659830736148,51,2324,0.14002707032462028,742.0
nersc,1.515716566510398,47,3130,0.23218235668535864,1339.0
nersc,1.515716566510398,36,3242,0.24049047935269416,1127.999999999974
nersc,1.0,33,5211,0.5859006071508882,4669.0
nersc,1.4142135623730951,42,3457,0.2748446303757471,1587.0
nersc,1.2311444133449163,38,3888,0.35507503002395363,2600.0
nersc,1.3195079107728942,39,3514,0.2994281546389442,1872.0000000865414
nersc,1.4142135623730951,32,2440,0.19398926760683335,1566.0
nersc,1.624504792712471,36,2029,0.14043130282644678,904.0
nersc,1.7411011265922482,58,2728,0.1761664668558529,865.0
nersc,1.8660659830736148,37,1600,0.0964041792252119,678.0
nersc,1.624504792712471,39,2448,0.16943116279898557,1100.0
nersc,1.624504792712471,76,4824,0.3338790561038833,3338.0
nersc,1.0,32,4286,0.48189790870249605,4250.0
nersc,1.2311444133449163,39,3833,0.3500521065025243,2427.0
nersc,1.2311444133449163,47,5038,0.4600997945629317,3103.0
nersc,1.8660659830736148,44,2104,0.12677149568115365,645.9999999999894
nersc,2.0,42,1779,0.10001124353496739,552.0
nersc,1.3195079107728942,54,4886,0.4163363584421973,2451.0
nersc,1.148698354997035,28,3191,0.3123371764648001,2771.0
nersc,2.0,38,1328,0.07465707218349449,513.0
nersc,1.4142135623730951,30,2283,0.1815071712895084,1338.0
nersc,1.8660659830736148,46,2431,0.14647409981030632,734.0
nersc,1.0717734625362931,39,5182,0.543622325404063,4084.0
nersc,1.0,22,3130,0.35192264447942434,5061.0
nersc,1.0717734625362931,33,4570,0.47941992031967734,3943.0
nersc,1.2311444133449163,36,4021,0.367221372357592,3635.0
nersc,1.7411011265922482,39,2075,0.13399758750949223,851.0
nersc,1.8660659830736148,41,2075,0.1250241699326967,687.9999999999886
nersc,1.0,25,3407,0.383067236339105,5205.0
nersc,1.4142135623730951,45,3593,0.28565714693088207,1413.2836807139217
nersc,1.7411011265922482,759,15916,1.0278099290607605,13678.368280105271
nersc,1.8660659830736148,44,2023,0.1218910341078773,641.0
nersc,1.515716566510398,47,2820,0.2091866600168407,1682.0
nersc,1.2311444133449163,40,3221,0.2941606665913464,2112.0
nersc,1.4142135623730951,53,3990,0.3172201548160922,1525.0
nersc,1.4142135623730951,42,3450,0.27428810378835045,1326.9999999999777
nersc,1.4142135623730951,34,2924,0.23246910593540193,1469.9999999999727
nersc,1.2311444133449163,25,2735,0.24977628783835218,2100.0
nersc,1.3195079107728942,303,12037,1.0256735052330594,13676.52072476671
nersc,1.0717734625362931,30,3916,0.4108114678275397,6005.0
nersc,1.2311444133449163,49,5032,0.4595518392696849,2800.9999999999905
nersc,1.4142135623730951,32,2376,0.18890102452206395,1367.3989260158269
nersc,1.3195079107728942,44,4091,0.34859435988273213,1958.0
nersc,1.515716566510398,36,2693,0.19976584234941558,1187.0
nersc,1.148698354997035,208,9272,0.9075494516394943,13678.409872170583
nersc,2.0,47,1762,0.09905554306273892,516.0
nersc,1.3195079107728942,48,3829,0.326269323879487,1977.0
nersc,1.515716566510398,35,2464,0.18277869868138136,1165.0
nersc,2.0,61,3185,0.17905329435574543,1765.0
nersc,1.3195079107728942,30,2715,0.23134531583515466,1871.0
nersc,1.2311444133449163,40,4364,0.3985461499548698,2671.0000001357052
nersc,1.7411011265922482,34,2171,0.1401969939677627,746.0
nersc,2.0,39,1575,0.08854283786822577,549.999999999994
nersc,1.2311444133449163,232,10982,1.0029408384061367,13678.906181491333
nersc,1.4142135623730951,42,3455,0.27468562277934805,1608.0
nersc,1.0,25,3772,0.4241061389700922,5072.0
nersc,1.8660659830736148,38,1543,0.09296978034031372,648.0
nersc,1.624504792712471,27,2087,0.14444560325223973,877.0
nersc,1.8660659830736148,31,1706,0.10279095609888218,637.0
nersc,1.3195079107728942,34,3027,0.2579308548924542,1612.0
nersc,1.624504792712471,41,2510,0.1737223115300056,1026.0
nersc,1.0717734625362931,34,4203,0.44091945844717806,4182.0
nersc,1.148698354997035,23,3010,0.2946207775490593,2887.0
nersc,1.4142135623730951,28,2148,0.17077415853257297,1386.9999999999334
nersc,1.7411011265922482,52,2694,0.17397084373521543,743.0
nersc,1.148698354997035,34,3997,0.39122898600119266,2567.0
nersc,1.624504792712471,39,2212,0.15309711279058663,938.0
nersc,1.4142135623730951,29,2473,0.19661289294741757,1342.0
nersc,1.148698354997035,32,3713,0.3634308794151685,2803.0
nersc,1.3195079107728942,39,3477,0.2962753823789439,1616.2806536239118
nersc,1.7411011265922482,57,3304,0.2133629056054758,927.999999999998
nersc,1.624504792712471,69,3794,0.2625906175079049,1585.0
nersc,1.148698354997035,36,4017,0.3931865991410535,2914.0
nersc,1.7411011265922482,59,3009,0.19431264617641547,1024.0
nersc,1.4142135623730951,28,2459,0.19549983977262428,1486.9999999999668
nersc,2.0,245,1731,0.0973127951427929,923.0
nersc,1.3195079107728942,35,3553,0.3027513470211066,4106.0
nersc,1.0717734625362931,29,4078,0.42780622211458297,3424.0
nersc,1.4142135623730951,40,3538,0.2812844380299084,3575.0
nersc,1.8660659830736148,41,2008,0.12098724492764093,697.0
nersc,1.0,24,3722,0.41848437148639533,5328.300888888848
nersc,1.515716566510398,32,2425,0.17988569168114846,1111.4466534276435
nersc,1.2311444133449163,32,3099,0.28301890896199394,2155.0
nersc,1.0717734625362931,41,5442,0.5708978569758608,3440.0
nersc,2.0,41,1657,0.09315268720485721,605.0
nersc,1.624504792712471,7,466,0.03225282755895722,852.0
nersc,1.4142135623730951,48,3872,0.3078387066285487,1815.9999999999807
nersc,1.148698354997035,24,2922,0.2860072797336715,2621.9999999999804
nersc,1.2311444133449163,30,3081,0.2813750430822534,2133.0
nersc,2.0,36,1784,0.10029233190915224,509.0
nersc,1.7411011265922482,45,2651,0.17119402625911512,919.0
nersc,1.8660659830736148,38,1408,0.08483567771818647,730.0
nersc,1.624504792712471,626,14907,1.0317444215050973,13677.041553111878
nersc,1.0,116,5863,0.6592084551382955,13678.628652923391
nersc,1.624504792712471,132,1562,0.10810926319118279,1457.0
nersc,1.148698354997035,36,4076,0.39896155790364307,2699.174625599343
nersc,1.7411011265922482,52,2518,0.16260526522838623,1739.0
nersc,1.2311444133449163,46,4694,0.4286836910834461,2835.0
nersc,1.624504792712471,36,2226,0.1540660818588815,961.0
nersc,1.515716566510398,40,2827,0.20970591768354915,1296.3573227421148
nersc,1.4142135623730951,35,2438,0.1938302600104343,1367.525317306178
nersc,1.0717734625362931,36,4758,0.4991422277639004,3718.0
nersc,1.3195079107728942,40,3526,0.3004506753719172,1887.2736372746526
nersc,1.0,28,4334,0.48729480548684506,5109.0
nersc,1.148698354997035,31,3645,0.3567749947396416,2738.0
nersc,1.515716566510398,57,3654,0.27105250202182124,1463.0
nersc,2.0,36,1544,0.08680008994827974,522.0
nersc,2.0,1219,18951,1.0653811558353947,13678.052988993926
nersc,1.4142135623730951,56,4298,0.34170732466154496,1643.9999999999834
nersc,1.148698354997035,31,3757,0.3677376283228624,3133.0
nersc,1.4142135623730951,29,2141,0.1702176319451763,1381.999999999968
nersc,1.4142135623730951,43,3586,0.28510062034348543,1451.0
nersc,1.624504792712471,47,3504,0.24251911537894014,1162.0
nersc,1.7411011265922482,33,2339,0.15104595526973605,1449.0
nersc,2.0,11,318,0.01787722059815606,730.0
nersc,1.148698354997035,26,2924,0.2862030410476576,2550.0
nersc,1.0,32,4323,0.48605801664043174,5456.0000007036215
nersc,1.7411011265922482,14,556,0.03590489573748322,795.0
nersc,1.2311444133449163,40,4288,0.39160538290707647,2645.0
nersc,1.8660659830736148,43,2373,0.1429794483133924,670.0
nersc,1.0,25,3521,0.39588486620193386,5017.999999999982
nersc,1.148698354997035,43,4952,0.4847050134295487,3271.1461983243394
nersc,1.0717734625362931,38,5033,0.5279913476956096,3406.0
nersc,1.7411011265922482,29,1659,0.1071334928569868,784.0
nersc,1.7411011265922482,36,2094,0.13522455337102493,796.0
nersc,2.0,52,2359,0.13261749494040925,542.3471794870968
nersc,1.624504792712471,44,2738,0.18950266492795037,998.0
nersc,1.7411011265922482,38,1977,0.12766902675000777,770.0
nersc,1.3195079107728942,37,2809,0.23935506157677697,1590.0
nersc,1.624504792712471,35,2222,0.15378923355365437,1101.0
nersc,1.0,31,4121,0.4633460760062964,4239.0
nersc,1.0,26,3952,0.44434450191140096,5185.0
nersc,1.0717734625362931,131,7580,0.7951866512085677,13679.630605450182
nersc,1.0717734625362931,40,5488,0.5757235279462558,3995.0
nersc,1.3195079107728942,35,2957,0.251966150616778,1764.0
nersc,1.515716566510398,35,2043,0.15154905901220053,1099.0
nersc,1.8660659830736148,79,2996,0.18051682559920929,1034.0
nersc,1.148698354997035,45,5149,0.5039875028571782,3455.0
nersc,1.0,27,4173,0.4691927141893411,7226.0
nersc,1.8660659830736148,44,1837,0.11068404827294641,632.0
nersc,1.3195079107728942,37,3531,0.3008767256773227,1813.0
nersc,1.0717734625362931,28,3932,0.4124899620781119,3440.0
nersc,1.7411011265922482,171,1860,0.12011350012899062,1294.0
nersc,1.3195079107728942,33,3017,0.25707875428164334,1759.0
nersc,1.0717734625362931,29,3987,0.41825978606445374,3278.0
nersc,1.0,22,3449,0.38778952102541037,5128.0
nersc,1.0,20,3140,0.3530469979761637,4536.0
nersc,2.0,52,1912,0.10748819428828424,513.0
nersc,1.0717734625362931,37,5040,0.528725688930235,3545.09105057085
nersc,1.148698354997035,44,3968,0.3883904469483944,3097.0
nersc,1.7411011265922482,43,2667,0.17222726066882688,803.0
nersc,1.624504792712471,26,1752,0.12125955768947007,902.0
nersc,1.8660659830736148,34,1610,0.09700670534536947,652.0
nersc,1.148698354997035,38,4241,0.41511186630749514,2583.9999999999754
nersc,1.0,30,4656,0.5234989880818529,4368.0
nersc,1.0,29,4421,0.4970766809084776,5019.2490114682705
nersc,1.7411011265922482,36,2041,0.13180196438885475,765.0
nersc,1.624504792712471,34,2294,0.15877250304774218,951.0
nersc,1.515716566510398,34,2478,0.1838172140147983,1096.9999999999864
nersc,1.0717734625362931,27,3756,0.394026525321818,4261.0
nersc,1.148698354997035,34,4095,0.4008212903865109,2817.9999999999864
nersc,2.0,2,33,0.0018551832696199685,773.0
nersc,1.7411011265922482,40,2466,0.15924725339682305,933.0
nersc,1.0717734625362931,31,4189,0.4394507759779274,4182.0
nersc,1.3195079107728942,51,4432,0.3776509907113832,2453.0
nersc,1.0,26,3832,0.43085225995052845,13124.0
nersc,1.3195079107728942,29,2820,0.24029237224866892,1636.3774307485799
nersc,2.0,28,1749,0.09832471328985833,500.99999999998334
nersc,1.148698354997035,38,4345,0.42529145463477164,3066.0
nersc,2.0,45,2228,0.12525297953676637,499.0
nersc,1.8660659830736148,85,3480,0.20967908981483588,959.0
nersc,2.0,45,1882,0.10580166404317518,527.0
nersc,1.8660659830736148,44,2008,0.12098724492764093,614.0
nersc,1.0717734625362931,32,4223,0.4430175762603933,3969.0
nersc,1.0717734625362931,30,3522,0.3694785469071999,4896.0
nersc,1.2311444133449163,34,3624,0.3309649971210926,2976.0
nersc,1.2311444133449163,35,3604,0.3291384794769365,3511.0
nersc,1.148698354997035,35,4264,0.41736312141833515,3160.0
nersc,2.0,128,4233,0.23796941758488868,528.0
nersc,1.148698354997035,33,4005,0.392012031257137,3164.0
nersc,1.515716566510398,34,2407,0.17855045768104097,1148.9999999999727
nersc,1.624504792712471,34,1860,0.12873446193060178,896.0
nersc,2.0,59,2575,0.14476051270519452,687.0
nersc,1.2311444133449163,42,4251,0.3882263252653876,2775.0
nersc,1.8660659830736148,112,5549,0.334341744075438,3005.0
nersc,1.515716566510398,36,3455,0.25629074835396615,2209.0
nersc,1.7411011265922482,33,1965,0.12689410094272396,771.0
nersc,1.515716566510398,36,2326,0.17254190468055725,1269.0
nersc,1.3195079107728942,35,2918,0.24864295823461557,1735.0
nersc,1.0,16,2517,0.28299977512930063,4265.0
nersc,1.0717734625362931,31,4162,0.4366183169300869,3359.0
nersc,1.148698354997035,28,3515,0.344050509330546,2906.0
nersc,1.0717734625362931,32,3996,0.41920393908040054,3720.0
nersc,1.515716566510398,36,2235,0.16579155501334714,2414.0
nersc,2.0,53,2062,0.11592084551382954,634.0
nersc,1.7411011265922482,49,2857,0.18449691928415388,1054.0
nersc,1.515716566510398,33,2446,0.18144346468127387,1330.4331184752907
nersc,1.8660659830736148,42,1732,0.10435752401129188,797.9999999999973
nersc,1.0717734625362931,29,3767,0.39518049011908635,5483.0
nersc,1.4142135623730951,57,3868,0.30752069143575056,1658.0000000282541
nersc,1.8660659830736148,1018,17480,1.05321565803544,13678.185806091922
nersc,1.2311444133449163,40,4183,0.3820161652752567,2649.0
nersc,1.3195079107728942,38,3326,0.28340866315569957,2798.0
nersc,1.624504792712471,49,3593,0.2486789901702431,960.0
nersc,1.515716566510398,54,3510,0.2603706300209613,1350.0
nersc,1.2311444133449163,36,3830,0.34977812885590087,2695.000000016984
nersc,1.2311444133449163,32,3747,0.3421980806326529,2225.0
nersc,1.515716566510398,32,2273,0.1686103823469074,1104.0
nersc,1.4142135623730951,352,12653,1.0059615586185502,13678.217817625711
nersc,1.515716566510398,36,2438,0.18085002734789277,1143.999999999987
nersc,1.0,26,3841,0.43186417809759386,4378.999999999982
nersc,1.3195079107728942,27,2397,0.2042485164113686,1942.0
nersc,1.515716566510398,435,13319,0.9879989804128727,13678.840031271466
nersc,1.515716566510398,45,2892,0.21452759601727064,1180.9999999999793
nersc,1.3195079107728942,33,2906,0.2476204375016425,1613.0
nersc,1.2311444133449163,49,4139,0.3779978264581132,2430.0
nersc,1.8660659830736148,11,498,0.0300058007838472,1368.0
nersc,1.624504792712471,31,1619,0.11205435154066896,951.0
nersc,1.624504792712471,37,2003,0.13863178884247063,888.0
nersc,1.8660659830736148,39,1874,0.11291339491752944,619.0
nersc,1.515716566510398,54,3964,0.29404819869033916,1537.0
nersc,1.515716566510398,44,3037,0.22528364768480325,1122.0
nersc,1.0,25,3838,0.4315268720485721,4493.0
nersc,1.4142135623730951,39,2857,0.22714235145603398,1636.9999999999761
nersc,1.2311444133449163,32,3368,0.30758557127589403,2401.27494735003
nersc,1.3195079107728942,23,2249,0.19163742737136752,1654.0
nersc,1.4142135623730951,21,1409,0.11202085166312631,2434.0
nersc,1.624504792712471,36,2636,0.1824430331446593,975.0
nersc,1.7411011265922482,37,2379,0.15362904129401542,892.9999999999874
nersc,1.8660659830736148,44,2006,0.12086673970360942,684.0
nersc,1.624504792712471,43,2778,0.19227114798022138,1086.0
nersc,1.624504792712471,76,4808,0.33277166288297494,3397.0
nersc,1.0,33,4610,0.5183269619968518,4340.999999999972
nersc,1.2311444133449163,31,3090,0.2821969760221237,2528.0
nersc,1.2311444133449163,36,3724,0.3400975853418733,2707.2443978440974
nersc,1.8660659830736148,42,2426,0.14617283675022755,670.0
nersc,2.0,46,2080,0.11693276366089499,530.0
nersc,1.3195079107728942,29,2537,0.21617792496272095,1743.0
nersc,1.148698354997035,35,4250,0.41599279222043256,2896.0
nersc,2.0,29,1040,0.05846638183044749,504.0
nersc,1.4142135623730951,31,2529,0.2010651056465908,1833.0
nersc,1.8660659830736148,38,2178,0.13123018897031968,684.0
nersc,1.0717734625362931,27,3776,0.39612464313503315,3501.0
nersc,1.0,35,4601,0.5173150438497863,4415.0
nersc,1.0717734625362931,41,5606,0.5881024230442257,3998.0
nersc,1.2311444133449163,41,4769,0.4355331322490316,3884.0
nersc,1.7411011265922482,46,2387,0.1541456584988713,895.0
nersc,1.8660659830736148,42,2338,0.1408706068928409,699.0
nersc,1.0,23,3452,0.3881268270744322,5005.14230121741
nersc,1.4142135623730951,39,3004,0.2388294097913637,1703.0
nersc,1.7411011265922482,761,15713,1.0147007674875428,13676.289123995923
nersc,1.8660659830736148,34,1578,0.09507862176086523,640.9999999999966
nersc,1.515716566510398,8,856,0.06349779467177859,1128.0
nersc,1.2311444133449163,39,4064,0.3711483852925277,2314.0
nersc,1.4142135623730951,44,3586,0.28510062034348543,1417.0
nersc,1.4142135623730951,34,2995,0.23811387560756797,1468.0
nersc,1.4142135623730951,29,2435,0.19359174861583575,1422.999999999968
nersc,1.2311444133449163,33,3699,0.3378144382866781,2350.0
nersc,1.3195079107728942,302,11696,0.9966168744044084,13677.233420166127
nersc,1.0717734625362931,16,2121,0.22250539409147388,3731.0
nersc,1.2311444133449163,37,4147,0.3787284335157757,2523.2377922772557
nersc,1.4142135623730951,30,2642,0.21004903484313678,1485.9999999999961
nersc,1.3195079107728942,36,3224,0.2747172369254286,1622.0
nersc,1.515716566510398,47,3172,0.23529790268560946,1264.0
nersc,1.148698354997035,198,9834,0.9625583808695843,13678.770229381567
nersc,2.0,41,1388,0.07803013267371262,508.0
nersc,1.3195079107728942,47,4599,0.391881070911925,2766.0
nersc,1.515716566510398,36,2461,0.18255615968136343,1363.0
nersc,2.0,170,7366,0.41409939284911174,2685.0
nersc,1.3195079107728942,30,2959,0.2521365707389402,1747.0
nersc,1.2311444133449163,60,5082,0.46411813338007524,2564.0
nersc,1.7411011265922482,33,2294,0.14813998349242177,776.0
nersc,2.0,33,1440,0.080953451765235,522.0
nersc,1.2311444133449163,223,10941,0.9991964772356166,13679.073021331244
nersc,1.4142135623730951,37,3375,0.2683253189233863,1657.0
nersc,1.0,30,4669,0.5249606476276141,4640.0
nersc,1.8660659830736148,34,1347,0.08116026838522526,686.9999999999966
nersc,1.624504792712471,34,2253,0.15593480791916442,978.0
nersc,1.8660659830736148,50,2298,0.13846050241221058,674.0
nersc,1.3195079107728942,23,2084,0.17757776729298796,1792.0
nersc,1.624504792712471,31,2436,0.16860061788330427,890.0
nersc,1.0717734625362931,32,4440,0.4657821545337784,4178.0
nersc,1.148698354997035,29,3708,0.3629414761302033,3343.0
nersc,1.4142135623730951,41,3145,0.2500394453374963,1480.9999999999773
nersc,1.7411011265922482,47,2520,0.1627344195296002,1005.0
nersc,1.148698354997035,22,2728,0.26701843227702116,2560.0
nersc,1.624504792712471,44,2887,0.19981526429765986,1007.0
nersc,1.4142135623730951,26,1976,0.15709950524225522,1416.0
nersc,1.148698354997035,43,5098,0.49899558935053295,3520.000000228867
nersc,1.3195079107728942,36,3326,0.28340866315569957,1895.0
nersc,1.7411011265922482,42,2150,0.13884087380501603,807.0
nersc,1.624504792712471,16,891,0.061667959989336656,954.0
nersc,1.148698354997035,35,4092,0.40052764841553173,3199.0
nersc,1.7411011265922482,37,2001,0.12921887836457538,755.0
nersc,1.4142135623730951,50,4105,0.32636309160903726,1553.9999999999814
nersc,2.0,132,4973,0.2795704969642456,1284.0
nersc,1.3195079107728942,40,4167,0.35507032452489484,4070.0
nersc,1.0717734625362931,24,3502,0.36738042909398466,3398.0
nersc,1.4142135623730951,57,5145,0.40904704173654,3593.0
nersc,1.8660659830736148,46,1848,0.11134682700511975,655.0
nersc,1.0,26,4024,0.45243984708792445,5081.0
nersc,1.515716566510398,30,1886,0.1399028513445963,1174.9999999999845
nersc,1.2311444133449163,22,2375,0.21689897024354166,2255.0
nersc,1.0717734625362931,30,4146,0.4349398226795147,4607.112295704055
nersc,2.0,61,2325,0.13070609399595232,526.9999999999995
nersc,1.624504792712471,54,3055,0.21144289311719808,983.0
nersc,1.4142135623730951,30,2583,0.20535831074936498,1436.0
nersc,1.148698354997035,33,3820,0.3739041097134241,3013.0
nersc,1.2311444133449163,32,3405,0.31096462891758286,2233.0
nersc,2.0,53,2089,0.11743872273442771,692.0
nersc,1.7411011265922482,45,2598,0.16777143727694496,836.0
nersc,1.8660659830736148,46,2504,0.15087254048745663,692.0
nersc,1.624504792712471,681,15129,1.0471095024452013,13677.200493665076
nersc,1.0,116,6750,0.758938610299078,13679.245664714213
nersc,1.624504792712471,11,487,0.033706281161399496,900.0
nersc,1.148698354997035,28,3406,0.3333815177183043,2713.999999999967
nersc,1.7411011265922482,90,5400,0.3487166132777147,3026.0
nersc,1.2311444133449163,39,3690,0.33699250534680786,2430.0
nersc,1.624504792712471,44,2809,0.1944167223457314,888.0
nersc,1.515716566510398,36,2679,0.19872732701599866,1092.0
nersc,1.4142135623730951,30,2304,0.18317675105169837,1472.9999999999688
nersc,1.0717734625362931,26,3754,0.3938167135404964,3948.999999999964
